2019-09-05T11:10:02.835602	c4:d9:87:10:9a:32	-43
2019-09-05T11:10:02.846605	c4:d9:87:10:9a:32	-43
2019-09-05T11:10:02.854442	c4:d9:87:10:9a:32	-43
2019-09-05T11:10:04.047960	c8:d0:83:69:64:44	-63
2019-09-05T11:10:04.059345	c8:d0:83:69:64:44	-63
2019-09-05T11:10:18.051040	04:ea:56:fe:6c:ee	-77
2019-09-05T11:10:18.061763	04:ea:56:fe:6c:ee	-77
2019-09-05T11:10:18.869072	00:db:70:62:b3:08	-53
2019-09-05T11:10:20.018268	fc:45:96:12:4a:29	-69
2019-09-05T11:10:20.027240	fc:45:96:12:4a:29	-69
2019-09-05T11:10:20.035676	fc:45:96:12:4a:29	-69
2019-09-05T11:10:29.403454	9c:30:5b:c1:38:9f	-79
2019-09-05T11:10:29.452649	9c:30:5b:c1:38:9f	-81
2019-09-05T11:10:29.461690	9c:30:5b:c1:38:9f	-79
2019-09-05T11:10:30.039827	c0:9a:d0:77:43:be	-75
2019-09-05T11:10:30.050861	c0:9a:d0:77:43:be	-75
2019-09-05T11:10:33.487375	b2:18:e6:99:62:98	-61
2019-09-05T11:10:34.162176	e2:2c:63:ec:ed:fe	-75
2019-09-05T11:10:35.612834	a2:8f:1c:7e:8f:34	-47
2019-09-05T11:10:35.623429	a2:8f:1c:7e:8f:34	-45
2019-09-05T11:10:35.794981	28:16:a8:4f:a6:b5	-77
2019-09-05T11:10:35.808731	28:16:a8:4f:a6:b5	-77
2019-09-05T11:10:35.876324	28:16:a8:4f:a6:b5	-77
2019-09-05T11:10:36.497479	4c:66:41:08:e5:d2	-81
2019-09-05T11:10:36.507153	4c:66:41:08:e5:d2	-77
2019-09-05T11:10:43.105821	c0:9a:d0:77:43:be	-73
2019-09-05T11:10:43.116113	c0:9a:d0:77:43:be	-69
2019-09-05T11:10:44.552887	fe:54:e8:90:87:b9	-63
2019-09-05T11:10:44.563800	fe:54:e8:90:87:b9	-65
2019-09-05T11:10:47.308338	24:ee:9a:33:ef:3c	-81
2019-09-05T11:10:47.994096	24:ee:9a:33:ef:3c	-81
2019-09-05T11:10:48.009885	c0:9a:d0:77:43:be	-67
2019-09-05T11:10:48.028261	c0:9a:d0:77:43:be	-73
2019-09-05T11:10:48.454529	24:ee:9a:33:ef:3c	-79
2019-09-05T11:10:51.037663	fc:45:96:12:4a:29	-71
2019-09-05T11:10:51.048289	fc:45:96:12:4a:29	-71
2019-09-05T11:10:51.056734	fc:45:96:12:4a:29	-69
2019-09-05T11:10:54.225488	c0:9a:d0:77:43:be	-75
2019-09-05T11:10:54.235039	c0:9a:d0:77:43:be	-75
2019-09-05T11:10:56.117372	ca:08:f1:da:0d:02	-71
2019-09-05T11:10:59.882482	c0:9a:d0:77:43:be	-77
2019-09-05T11:10:59.893470	c0:9a:d0:77:43:be	-77
2019-09-05T11:11:02.832564	c4:d9:87:10:9a:32	-45
2019-09-05T11:11:18.053656	04:ea:56:fe:6c:ee	-77
2019-09-05T11:11:18.065040	04:ea:56:fe:6c:ee	-79
2019-09-05T11:11:18.177758	48:a1:95:74:7f:f0	-67
2019-09-05T11:11:18.933214	04:ea:56:fe:6c:ee	-77
2019-09-05T11:11:18.947641	04:ea:56:fe:6c:ee	-77
2019-09-05T11:11:20.832068	48:a1:95:74:7f:f0	-65
2019-09-05T11:11:23.361357	48:a1:95:74:7f:f0	-65
2019-09-05T11:11:23.370912	fc:45:96:12:4a:29	-71
2019-09-05T11:11:23.379874	fc:45:96:12:4a:29	-71
2019-09-05T11:11:29.320324	9c:30:5b:c1:38:9f	-79
2019-09-05T11:11:29.401431	9c:30:5b:c1:38:9f	-77
2019-09-05T11:11:29.451805	9c:30:5b:c1:38:9f	-77
2019-09-05T11:11:32.648314	b8:27:eb:00:ac:f1	-63
2019-09-05T11:11:32.657518	b8:27:eb:00:ac:f1	-63
2019-09-05T11:11:36.493462	b2:18:e6:99:62:98	-63
2019-09-05T11:11:36.585564	b2:18:e6:99:62:98	-69
2019-09-05T11:11:37.187670	e2:2c:63:ec:ed:fe	-73
2019-09-05T11:11:39.896613	a2:8f:1c:7e:8f:34	-47
2019-09-05T11:11:39.908971	a2:8f:1c:7e:8f:34	-47
