2019-09-05T11:10:33.487375	B218E6996298	-61
2019-09-05T11:10:34.162176	E22C63ECEDFE	-75
2019-09-05T11:10:35.612834	A28F1C7E8F34	-47
2019-09-05T11:10:35.623429	A28F1C7E8F34	-45
2019-09-05T11:11:36.493462	B218E6996298	-63
2019-09-05T11:11:36.585564	B218E6996298	-69
2019-09-05T11:11:37.187670	E22C63ECEDFE	-73
2019-09-05T11:11:39.896613	A28F1C7E8F34	-47
2019-09-05T11:11:39.908971	A28F1C7E8F34	-47
2019-09-05T11:12:40.149787	E22C63ECEDFE	-73
2019-09-05T11:12:44.077541	A28F1C7E8F34	-45
2019-09-05T11:12:44.089333	A28F1C7E8F34	-47
2019-09-05T11:13:42.467696	B218E6996298	-63
2019-09-05T11:13:43.258703	76FCB4FDAC70	-73
2019-09-05T11:13:48.246836	A28F1C7E8F34	-45
2019-09-05T11:13:48.257792	A28F1C7E8F34	-45
2019-09-05T11:14:46.148717	76FCB4FDAC70	-75
2019-09-05T11:14:52.665484	A28F1C7E8F34	-47
2019-09-05T11:14:52.677250	A28F1C7E8F34	-47
2019-09-05T11:15:49.137957	76FCB4FDAC70	-71
2019-09-05T11:15:56.922127	A28F1C7E8F34	-47
2019-09-05T11:15:56.932412	A28F1C7E8F34	-47
2019-09-05T11:16:53.853328	76FCB4FDAC70	-73
2019-09-05T11:17:01.035910	A28F1C7E8F34	-47
2019-09-05T11:17:01.051679	A28F1C7E8F34	-45
2019-09-05T11:17:55.158702	76FCB4FDAC70	-75
2019-09-05T11:17:55.248600	76FCB4FDAC70	-77
2019-09-05T11:18:05.295831	A28F1C7E8F34	-45
2019-09-05T11:18:05.309750	A28F1C7E8F34	-47
2019-09-05T11:19:09.526947	A28F1C7E8F34	-45
2019-09-05T11:19:09.539291	A28F1C7E8F34	-45
2019-09-05T11:20:00.605238	264065A97203	-61
2019-09-05T11:20:13.808259	A28F1C7E8F34	-47
2019-09-05T11:20:13.820841	A28F1C7E8F34	-47
2019-09-05T11:21:03.464774	264065A97203	-63
2019-09-05T11:21:04.670711	924B43A8683C	-59
2019-09-05T11:21:04.686051	924B43A8683C	-61
2019-09-05T11:21:12.491826	969EC7D96455	-63
2019-09-05T11:21:12.530581	969EC7D96455	-67
2019-09-05T11:21:18.032251	A28F1C7E8F34	-45
2019-09-05T11:21:18.044305	A28F1C7E8F34	-45
2019-09-05T11:21:25.443607	762EBE27EC93	-69
2019-09-05T11:21:25.459531	762EBE27EC93	-67
2019-09-05T11:21:29.554460	62943C85F151	-81
2019-09-05T11:21:52.558203	B2B099FAADCC	-55
2019-09-05T11:21:52.568898	B2B099FAADCC	-49
2019-09-05T11:22:06.474219	264065A97203	-63
2019-09-05T11:22:22.197667	A28F1C7E8F34	-45
2019-09-05T11:22:22.210180	A28F1C7E8F34	-45
2019-09-05T11:22:27.894646	364980620457	-55
2019-09-05T11:22:27.905865	364980620457	-55
2019-09-05T11:22:31.447434	8213E0B45F43	-61
2019-09-05T11:22:31.458782	8213E0B45F43	-59
2019-09-05T11:22:39.370988	76B4C8635ED0	-59
2019-09-05T11:22:39.382490	76B4C8635ED0	-59
2019-09-05T11:22:52.281846	B25B564A4401	-57
2019-09-05T11:22:52.487945	B25B564A4401	-57
2019-09-05T11:23:09.465094	264065A97203	-61
2019-09-05T11:23:10.317285	02F99D67086D	-59
2019-09-05T11:23:26.400797	A28F1C7E8F34	-47
2019-09-05T11:23:26.413188	A28F1C7E8F34	-47
2019-09-05T11:24:12.464146	264065A97203	-63
2019-09-05T11:24:13.269055	D26E7E9F7087	-73
2019-09-05T11:24:30.636804	A28F1C7E8F34	-45
2019-09-05T11:24:30.650062	A28F1C7E8F34	-45
2019-09-05T11:24:47.831467	82FF0A609429	-79
2019-09-05T11:24:54.847800	16130447391D	-67
2019-09-05T11:25:01.923406	D61302300BC7	-63
2019-09-05T11:25:11.316933	46B439CC57EF	-61
2019-09-05T11:25:11.327118	46B439CC57EF	-61
2019-09-05T11:25:11.359675	46B439CC57EF	-57
2019-09-05T11:25:11.370422	46B439CC57EF	-59
2019-09-05T11:25:15.603638	B25003E8C1BF	-61
2019-09-05T11:25:16.056430	B6AA66E4E548	-65
2019-09-05T11:25:16.067371	B6AA66E4E548	-59
2019-09-05T11:25:16.081882	B6AA66E4E548	-59
2019-09-05T11:25:16.146439	D26E7E9F7087	-73
2019-09-05T11:25:28.088189	E62A57477E34	-73
2019-09-05T11:25:29.972466	823A8535EFB4	-75
2019-09-05T11:25:29.982633	823A8535EFB4	-73
2019-09-05T11:25:30.357967	B22D90181466	-81
2019-09-05T11:25:32.684711	0256ED7F3129	-71
2019-09-05T11:25:34.874384	A28F1C7E8F34	-45
2019-09-05T11:25:34.885865	A28F1C7E8F34	-45
2019-09-05T11:25:43.769564	B699ACB153CB	-81
2019-09-05T11:25:44.350167	86B3566C26CC	-81
2019-09-05T11:25:45.180021	86B3566C26CC	-79
2019-09-05T11:25:46.734942	32C73E0F7352	-79
2019-09-05T11:25:46.746397	32C73E0F7352	-79
2019-09-05T11:26:18.473766	B25003E8C1BF	-63
2019-09-05T11:26:21.560815	D26E7E9F7087	-69
2019-09-05T11:26:24.700016	66CFDC81AD66	-53
2019-09-05T11:26:24.712529	66CFDC81AD66	-49
2019-09-05T11:26:29.661253	F69699F6E1E2	-37
2019-09-05T11:26:29.673504	F69699F6E1E2	-43
2019-09-05T11:26:29.728915	F69699F6E1E2	-47
2019-09-05T11:26:29.741770	F69699F6E1E2	-47
2019-09-05T11:26:35.894875	C66318AA9AC1	-47
2019-09-05T11:26:35.907325	C66318AA9AC1	-45
2019-09-05T11:26:39.139156	A28F1C7E8F34	-47
2019-09-05T11:26:39.150918	A28F1C7E8F34	-45
2019-09-05T11:27:21.484235	B25003E8C1BF	-63
2019-09-05T11:27:21.903356	F2B2F677EEBF	-73
2019-09-05T11:27:21.917956	F2B2F677EEBF	-73
2019-09-05T11:27:22.148776	D26E7E9F7087	-71
