2019-10-31T15:56:19.909660	f0:18:98:0d:03:37	-55
2019-10-31T15:56:21.261979	f0:18:98:0d:03:37	-55
2019-10-31T15:56:21.284580	36:94:36:b5:8b:4f	-73
2019-10-31T15:56:21.532406	d0:04:01:98:b2:37	-71
2019-10-31T15:56:21.542983	d0:04:01:98:b2:37	-71
2019-10-31T15:56:21.551943	d0:04:01:98:b2:37	-71
2019-10-31T15:56:21.560686	d0:04:01:98:b2:37	-69
2019-10-31T15:56:21.939667	48:45:20:2e:b4:e5	-61
2019-10-31T15:56:22.931167	38:f9:d3:d8:ab:3b	-57
2019-10-31T15:56:22.944485	38:f9:d3:d8:ab:3b	-57
2019-10-31T15:56:23.606059	88:64:40:73:2e:19	-65
2019-10-31T15:56:23.616972	88:64:40:73:2e:19	-65
2019-10-31T15:56:26.137530	b0:35:9f:66:ff:80	-67
2019-10-31T15:56:26.151250	f4:0f:24:13:d3:39	-43
2019-10-31T15:56:26.160045	f4:0f:24:13:d3:39	-43
2019-10-31T15:56:26.168776	f4:0f:24:13:d3:39	-43
2019-10-31T15:56:26.177513	f4:0f:24:13:d3:39	-43
2019-10-31T15:56:26.241220	8c:83:e1:c9:65:1a	-61
2019-10-31T15:56:26.902009	38:f9:d3:d8:ab:3b	-61
2019-10-31T15:56:26.912085	38:f9:d3:d8:ab:3b	-57
2019-10-31T15:56:26.920496	38:f9:d3:d8:ab:3b	-57
2019-10-31T15:56:27.373107	d0:04:01:87:3b:11	-67
2019-10-31T15:56:27.389117	d0:04:01:87:3b:11	-67
2019-10-31T15:56:27.671803	60:fe:c5:6f:7d:a8	-69
2019-10-31T15:56:27.755511	06:3a:01:48:92:8a	-71
2019-10-31T15:56:28.095611	60:03:08:98:75:6c	-75
2019-10-31T15:56:28.104627	60:03:08:98:75:6c	-73
2019-10-31T15:56:28.287147	40:9c:28:7f:3e:0b	-71
2019-10-31T15:56:29.315474	98:00:c6:85:2b:30	-77
2019-10-31T15:56:29.360269	f4:0f:24:13:d3:39	-45
2019-10-31T15:56:29.370618	f4:0f:24:13:d3:39	-45
2019-10-31T15:56:29.607808	88:e9:fe:88:11:4c	-69
2019-10-31T15:56:30.039116	f8:59:71:c2:37:51	-57
2019-10-31T15:56:30.147431	30:35:ad:bf:f9:08	-73
2019-10-31T15:56:30.553553	44:1c:a8:e2:69:09	-77
2019-10-31T15:56:30.609341	d4:4d:a4:0a:99:9c	-73
2019-10-31T15:56:30.763002	58:40:4e:16:6f:e8	-67
2019-10-31T15:56:30.773261	58:40:4e:16:6f:e8	-73
2019-10-31T15:56:30.859714	46:76:9b:fa:e9:b1	-61
2019-10-31T15:56:30.867706	46:76:9b:fa:e9:b1	-63
2019-10-31T15:56:30.875925	46:76:9b:fa:e9:b1	-65
2019-10-31T15:56:30.884160	46:76:9b:fa:e9:b1	-59
2019-10-31T15:56:30.891984	46:76:9b:fa:e9:b1	-63
2019-10-31T15:56:30.899753	46:76:9b:fa:e9:b1	-65
2019-10-31T15:56:30.907473	46:76:9b:fa:e9:b1	-63
2019-10-31T15:56:30.916284	46:76:9b:fa:e9:b1	-63
2019-10-31T15:56:30.924099	46:76:9b:fa:e9:b1	-65
2019-10-31T15:56:30.931816	46:76:9b:fa:e9:b1	-61
2019-10-31T15:56:30.939535	46:76:9b:fa:e9:b1	-61
2019-10-31T15:56:30.947288	46:76:9b:fa:e9:b1	-59
2019-10-31T15:56:30.955036	46:76:9b:fa:e9:b1	-57
2019-10-31T15:56:30.962722	46:76:9b:fa:e9:b1	-61
2019-10-31T15:56:30.970471	46:76:9b:fa:e9:b1	-61
2019-10-31T15:56:30.978195	46:76:9b:fa:e9:b1	-59
