2019-10-31T15:56:28.080820	60:03:08:98:75:6c	-67
2019-10-31T15:56:28.092841	60:03:08:98:75:6c	-65
2019-10-31T15:56:28.482848	dc:08:0f:40:59:ce	-51
2019-10-31T15:56:28.493731	dc:08:0f:40:59:ce	-51
2019-10-31T15:56:28.629327	70:ef:00:56:43:82	-67
2019-10-31T15:56:29.613027	88:e9:fe:88:11:4c	-69
2019-10-31T15:56:29.739897	d0:03:4b:b3:96:09	-75
2019-10-31T15:56:30.146966	30:35:ad:bf:f9:08	-61
2019-10-31T15:56:30.429078	f4:8c:50:eb:af:55	-67
2019-10-31T15:56:30.609669	d4:4d:a4:0a:99:9c	-69
2019-10-31T15:56:30.649866	d4:4d:a4:0a:99:9c	-67
2019-10-31T15:56:30.769906	58:40:4e:16:6f:e8	-77
2019-10-31T15:56:30.819019	46:76:9b:fa:e9:b1	-75
2019-10-31T15:56:30.858497	46:76:9b:fa:e9:b1	-75
2019-10-31T15:56:30.867417	46:76:9b:fa:e9:b1	-75
2019-10-31T15:56:30.876442	46:76:9b:fa:e9:b1	-77
2019-10-31T15:56:30.886119	46:76:9b:fa:e9:b1	-69
2019-10-31T15:56:30.895019	46:76:9b:fa:e9:b1	-69
2019-10-31T15:56:30.903901	46:76:9b:fa:e9:b1	-69
2019-10-31T15:56:30.912833	46:76:9b:fa:e9:b1	-75
2019-10-31T15:56:30.921764	46:76:9b:fa:e9:b1	-75
2019-10-31T15:56:30.930674	46:76:9b:fa:e9:b1	-69
2019-10-31T15:56:30.939589	46:76:9b:fa:e9:b1	-69
2019-10-31T15:56:30.948492	46:76:9b:fa:e9:b1	-79
2019-10-31T15:56:30.958462	46:76:9b:fa:e9:b1	-71
2019-10-31T15:56:30.967497	46:76:9b:fa:e9:b1	-75
2019-10-31T15:56:30.976375	46:76:9b:fa:e9:b1	-73
2019-10-31T15:56:30.985241	46:76:9b:fa:e9:b1	-69
2019-10-31T15:56:30.994133	46:76:9b:fa:e9:b1	-71
2019-10-31T15:56:31.003052	46:76:9b:fa:e9:b1	-73
2019-10-31T15:56:31.012048	46:76:9b:fa:e9:b1	-77
2019-10-31T15:56:31.020935	46:76:9b:fa:e9:b1	-73
2019-10-31T15:56:31.029787	46:76:9b:fa:e9:b1	-73
2019-10-31T15:56:31.041401	9e:95:04:af:5d:f3	-71
2019-10-31T15:56:32.081838	e4:b2:fb:01:7f:c0	-77
2019-10-31T15:56:34.587680	cc:2d:b7:bc:0b:71	-53
2019-10-31T15:56:34.605965	30:35:ad:bf:f9:08	-53
2019-10-31T15:56:34.685577	28:56:5a:2a:e3:c3	-51
2019-10-31T15:56:34.695906	66:18:43:d4:e6:b4	-67
2019-10-31T15:56:34.730269	dc:d3:a2:d3:ae:f0	-45
2019-10-31T15:56:35.442631	54:27:1e:92:21:07	-59
2019-10-31T15:56:35.964220	92:b2:ce:04:ef:62	-49
2019-10-31T15:56:35.983947	92:b2:ce:04:ef:62	-51
2019-10-31T15:56:36.090178	7e:de:d4:d9:83:e1	-73
2019-10-31T15:56:36.226961	28:56:5a:2a:e3:c3	-49
2019-10-31T15:56:36.243472	28:56:5a:2a:e3:c3	-51
2019-10-31T15:56:36.683789	30:35:ad:bf:f9:08	-61
2019-10-31T15:56:36.747441	18:3d:a2:28:b4:40	-61
2019-10-31T15:56:36.756529	18:3d:a2:28:b4:40	-61
2019-10-31T15:56:36.858359	18:3d:a2:28:b4:40	-49
2019-10-31T15:56:36.867471	18:3d:a2:28:b4:40	-49
2019-10-31T15:56:37.024939	38:f9:d3:84:67:a8	-67
2019-10-31T15:56:37.163759	30:35:ad:bf:f9:08	-57
2019-10-31T15:56:37.173437	30:35:ad:bf:f9:08	-59
2019-10-31T15:56:37.581627	54:26:96:da:63:b7	-65
2019-10-31T15:56:37.591250	54:26:96:da:63:b7	-65
2019-10-31T15:56:38.384718	02:26:b5:b9:7c:53	-55
2019-10-31T15:56:38.420944	02:26:b5:b9:7c:53	-59
2019-10-31T15:56:38.501169	f0:79:60:1f:87:0a	-71
2019-10-31T15:56:39.409085	00:5b:94:38:4a:74	-61
