2019-10-31T15:56:00.000000	f0:79:60:1f:87:0a	0	0	0	-71	-71
2019-10-31T15:56:00.000000	e6:63:5a:a3:67:d4	0	0	0	-75	-75
2019-10-31T15:56:00.000000	38:f9:d3:d8:ab:3b	-57	-57	-57	0	0
2019-10-31T15:56:00.000000	8c:83:e1:c9:65:1a	-59	-59	-59	0	0
2019-10-31T15:56:00.000000	5c:c3:07:6e:31:e0	0	0	0	-71	-71
2019-10-31T15:56:00.000000	2a:9e:4d:cd:90:db	-67	-67	-67	0	0
2019-10-31T15:56:00.000000	d0:04:01:87:3b:11	-67	-67	-67	0	0
2019-10-31T15:56:00.000000	60:fe:c5:6f:7d:a8	-69	-69	-69	0	0
2019-10-31T15:56:00.000000	d0:04:01:98:b2:37	-69	-69	-69	0	0
2019-10-31T15:56:00.000000	dc:d3:a2:d3:ae:f0	0	0	0	-47	-47
2019-10-31T15:56:00.000000	98:00:c6:85:2b:30	-77	-77	-77	0	0
2019-10-31T15:56:00.000000	9e:95:04:af:5d:f3	0	0	0	-71	-71
2019-10-31T15:56:00.000000	ca:1a:7f:94:3b:99	-65	-65	-65	-75	-75
2019-10-31T15:56:00.000000	aa:ac:5e:85:81:3d	0	0	0	-51	-51
2019-10-31T15:56:00.000000	76:fd:3f:20:23:55	0	0	0	-69	-69
2019-10-31T15:56:00.000000	d0:03:4b:b3:96:09	0	0	0	-75	-75
2019-10-31T15:56:00.000000	d2:30:88:51:35:12	0	0	0	-71	-71
2019-10-31T15:56:00.000000	48:45:20:d3:e6:4a	0	0	0	-65	-65
2019-10-31T15:56:00.000000	70:ef:00:56:43:82	0	0	0	-67	-67
2019-10-31T15:56:00.000000	38:f9:d3:84:67:a8	0	0	0	-67	-67
2019-10-31T15:56:00.000000	00:23:a7:43:37:dd	0	0	0	-79	-79
2019-10-31T15:56:00.000000	a4:5e:60:dd:03:0b	-71	-71	-71	0	0
2019-10-31T15:56:00.000000	dc:08:0f:40:59:ce	0	0	0	-51	-51
2019-10-31T15:56:00.000000	34:e1:2d:fb:59:3c	-77	-77	-77	-51	-51
2019-10-31T15:56:00.000000	54:26:96:da:63:b7	-71	-71	-71	-65	-65
2019-10-31T15:56:00.000000	cc:2d:b7:bc:0b:71	0	0	0	-53	-53
2019-10-31T15:56:00.000000	40:bc:60:87:32:9c	-63	-63	-63	0	0
2019-10-31T15:56:00.000000	fc:18:3c:1b:49:3c	0	0	0	-77	-77
2019-10-31T15:56:00.000000	7a:cd:57:c7:61:94	0	0	0	-67	-67
2019-10-31T15:56:00.000000	f4:0f:24:13:d3:39	-51	-51	-51	0	0
2019-10-31T15:56:00.000000	12:b2:91:e9:51:47	-79	-79	-79	-67	-67
2019-10-31T15:56:00.000000	48:45:20:2e:b4:e5	-61	-61	-61	0	0
2019-10-31T15:56:00.000000	46:52:6a:b2:2d:1a	-77	-77	-77	0	0
2019-10-31T15:56:00.000000	5a:ed:73:73:2e:ac	-57	-57	-57	0	0
2019-10-31T15:56:00.000000	22:24:3c:92:59:77	0	0	0	-73	-73
2019-10-31T15:56:00.000000	46:76:9b:fa:e9:b1	-65	-65	-65	-73	-73
2019-10-31T15:56:00.000000	14:d0:0d:1e:69:fd	0	0	0	-45	-45
2019-10-31T15:56:00.000000	88:64:40:73:2e:19	-65	-65	-65	0	0
2019-10-31T15:56:00.000000	7e:a6:8f:40:eb:66	-79	-79	-79	0	0
2019-10-31T15:56:00.000000	d2:dc:57:57:4a:10	0	0	0	-77	-77
2019-10-31T15:56:00.000000	84:41:67:42:0c:07	0	0	0	-69	-69
2019-10-31T15:56:00.000000	e4:b2:fb:01:7f:c0	0	0	0	-77	-77
2019-10-31T15:56:00.000000	88:e9:fe:88:11:4c	-69	-69	-69	-69	-69
2019-10-31T15:56:00.000000	fc:db:b3:56:0f:97	-61	-61	-61	0	0
2019-10-31T15:56:00.000000	ee:b0:3e:96:13:af	-77	-77	-77	0	0
2019-10-31T15:56:00.000000	86:36:41:60:c0:ef	-65	-65	-65	-79	-79
2019-10-31T15:56:00.000000	f0:18:98:0d:03:37	-55	-55	-55	0	0
2019-10-31T15:56:00.000000	54:2b:8d:93:16:a1	-79	-79	-79	0	0
2019-10-31T15:56:00.000000	c2:5d:6e:b4:b1:b2	-65	-65	-65	0	0
2019-10-31T15:57:00.000000	d0:04:01:4a:90:2f	-63	-63	-63	0	0
2019-10-31T15:57:00.000000	6c:e8:5c:57:41:f2	0	0	0	-49	-49
2019-10-31T15:57:00.000000	4c:ed:fb:b6:0b:4b	-61	-61	-61	0	0
2019-10-31T15:57:00.000000	e4:e1:30:d6:fb:94	0	0	0	-57	-57
2019-10-31T15:57:00.000000	8c:85:90:93:11:60	-73	-73	-73	-59	-59
2019-10-31T15:57:00.000000	a8:9c:ed:81:96:9c	-63	-63	-63	0	0
2019-10-31T15:57:00.000000	ca:9a:77:3f:ee:e4	-75	-75	-75	0	0
2019-10-31T15:57:00.000000	18:f1:d8:8f:93:ad	-63	-63	-63	0	0
2019-10-31T15:57:00.000000	62:b1:c8:9d:d9:e4	0	0	0	-53	-53
2019-10-31T15:57:00.000000	da:a1:19:a6:2b:cc	-71	-71	-71	0	0
2019-10-31T15:57:00.000000	c4:93:d9:a6:51:32	0	0	0	-59	-59
2019-10-31T15:57:00.000000	d6:e2:50:c5:01:fd	-57	-57	-57	-59	-59
2019-10-31T15:57:00.000000	98:01:a7:8b:77:3b	-77	-77	-77	-71	-71
2019-10-31T15:57:00.000000	48:bf:6b:f1:28:f6	-69	-69	-69	-63	-63
2019-10-31T15:57:00.000000	3a:c5:0b:9d:2c:bd	0	0	0	-65	-65
2019-10-31T15:57:00.000000	8c:45:00:ba:a0:9a	0	0	0	-71	-71
2019-10-31T15:57:00.000000	ee:5c:0f:e2:3d:8e	-55	-55	-55	0	0
2019-10-31T15:57:00.000000	40:9c:28:7f:3e:0b	-73	-73	-73	-75	-75
2019-10-31T15:57:00.000000	8c:85:90:e7:58:d4	-73	-73	-73	-41	-41
2019-10-31T15:57:00.000000	bc:fe:d9:90:ce:81	-75	-75	-75	-75	-75
2019-10-31T15:57:00.000000	08:e6:89:2c:a1:0c	0	0	0	-25	-25
2019-10-31T15:57:00.000000	10:cd:b6:03:d2:51	-67	-67	-67	0	0
2019-10-31T15:57:00.000000	f4:af:e7:66:96:f3	-71	-71	-71	0	0
2019-10-31T15:57:00.000000	28:56:5a:2a:e3:c3	0	0	0	-57	-57
2019-10-31T15:57:00.000000	38:f9:d3:c3:6d:3e	-59	-59	-59	0	0
2019-10-31T15:57:00.000000	9c:e3:3f:16:d0:a9	0	0	0	-71	-71
2019-10-31T15:57:00.000000	0e:b0:d3:07:3f:45	-59	-59	-59	0	0
2019-10-31T15:57:00.000000	b2:56:cf:84:d1:ab	0	0	0	-65	-65
2019-10-31T15:57:00.000000	6e:2f:10:e4:6b:8a	0	0	0	-71	-71
2019-10-31T15:57:00.000000	58:6b:14:67:73:09	-69	-69	-69	0	0
2019-10-31T15:57:00.000000	b4:ae:2b:c8:3d:cb	-65	-65	-65	-61	-61
2019-10-31T15:57:00.000000	da:a1:19:cb:3f:14	-75	-75	-75	0	0
2019-10-31T15:57:00.000000	f0:99:b6:08:5f:a5	-73	-73	-73	0	0
2019-10-31T15:57:00.000000	c4:98:80:e7:43:bb	-71	-71	-71	0	0
2019-10-31T15:57:00.000000	4a:da:3e:c5:38:5f	0	0	0	-57	-57
2019-10-31T15:57:00.000000	3c:2e:f9:1e:e1:8a	-71	-71	-71	-77	-77
2019-10-31T15:57:00.000000	f6:0c:7e:a1:cf:65	0	0	0	-71	-71
2019-10-31T15:57:00.000000	8c:85:90:a0:f1:41	-77	-77	-77	0	0
2019-10-31T15:57:00.000000	48:e2:44:c6:5f:7b	-55	-55	-55	-77	-77
2019-10-31T15:57:00.000000	b8:b2:f8:c5:a6:26	-65	-65	-65	0	0
2019-10-31T15:57:00.000000	f8:87:f1:1a:f5:f4	-63	-63	-63	0	0
2019-10-31T15:57:00.000000	b8:27:eb:00:ac:f1	-63	-63	-63	-49	-49
2019-10-31T15:57:00.000000	ce:10:99:d5:06:c7	-73	-73	-73	-57	-57
2019-10-31T15:57:00.000000	ac:88:fd:67:dd:23	0	0	0	-57	-57
2019-10-31T15:57:00.000000	54:33:cb:8c:d0:03	-79	-79	-79	-71	-71
2019-10-31T15:57:00.000000	5c:1d:d9:ab:fc:3b	-65	-65	-65	-75	-75
2019-10-31T15:57:00.000000	fe:23:c8:5f:71:50	0	0	0	-65	-65
2019-10-31T15:57:00.000000	66:18:43:d4:e6:b4	-41	-41	-41	-57	-57
2019-10-31T15:57:00.000000	00:5b:94:38:4a:74	0	0	0	-71	-71
2019-10-31T15:57:00.000000	f4:af:e7:7a:8d:1c	-59	-59	-59	0	0
2019-10-31T15:57:00.000000	dc:08:0f:04:02:a0	-51	-51	-51	-63	-63
2019-10-31T15:57:00.000000	5a:60:c8:99:95:2d	-73	-73	-73	0	0
2019-10-31T15:57:00.000000	6e:72:13:73:65:a2	0	0	0	-65	-65
2019-10-31T15:57:00.000000	38:f9:d3:67:78:be	-79	-79	-79	0	0
2019-10-31T15:57:00.000000	10:94:bb:da:dd:fa	0	0	0	-65	-65
2019-10-31T15:57:00.000000	6e:0b:96:00:68:91	0	0	0	-51	-51
2019-10-31T15:57:00.000000	f8:59:71:c2:37:51	-57	-57	-57	-77	-77
2019-10-31T15:57:00.000000	30:35:ad:bf:f9:08	-71	-71	-71	-65	-65
2019-10-31T15:57:00.000000	66:73:8e:e2:ab:f1	-75	-75	-75	-69	-69
2019-10-31T15:57:00.000000	c4:d9:87:10:9a:32	-41	-41	-41	-81	-81
2019-10-31T15:57:00.000000	7e:66:8e:fe:85:ff	0	0	0	-67	-67
2019-10-31T15:57:00.000000	4c:32:75:93:0a:a9	-59	-59	-59	-61	-61
2019-10-31T15:57:00.000000	8e:65:56:9c:8c:9f	0	0	0	-75	-75
2019-10-31T15:57:00.000000	72:a9:b9:0d:bf:a2	-57	-57	-57	0	0
2019-10-31T15:57:00.000000	14:d0:0d:a9:49:6b	-61	-61	-61	0	0
2019-10-31T15:57:00.000000	18:3d:a2:28:b4:40	-71	-71	-71	-53	-53
2019-10-31T15:57:00.000000	5a:37:41:fc:c9:6b	-69	-69	-69	-63	-63
2019-10-31T15:57:00.000000	84:41:67:32:58:55	0	0	0	-67	-67
2019-10-31T15:57:00.000000	5e:b7:0f:76:a0:85	0	0	0	-75	-75
2019-10-31T15:57:00.000000	70:3c:69:23:e1:28	0	0	0	-67	-67
2019-10-31T15:57:00.000000	8c:83:e1:c9:65:1a	-67	-67	-67	-51	-51
2019-10-31T15:57:00.000000	04:ea:56:fe:6c:ee	-75	-75	-75	-61	-61
2019-10-31T15:57:00.000000	f0:99:b6:10:e7:ca	-75	-75	-75	-75	-75
2019-10-31T15:57:00.000000	48:d7:05:e7:18:23	-69	-69	-69	-61	-61
2019-10-31T15:57:00.000000	60:fe:c5:6f:7d:a8	-69	-69	-69	0	0
2019-10-31T15:57:00.000000	9a:ea:31:9f:68:be	0	0	0	-53	-53
2019-10-31T15:57:00.000000	24:ee:9a:f3:9b:ed	-51	-51	-51	0	0
2019-10-31T15:57:00.000000	d0:04:01:98:b2:37	-73	-73	-73	0	0
2019-10-31T15:57:00.000000	3c:15:c2:ea:de:30	0	0	0	-73	-73
2019-10-31T15:57:00.000000	98:00:c6:85:2b:30	0	0	0	-81	-81
2019-10-31T15:57:00.000000	f8:59:71:b2:f1:f6	-63	-63	-63	0	0
2019-10-31T15:57:00.000000	2a:56:5a:2a:e3:c3	-73	-73	-73	-55	-55
2019-10-31T15:57:00.000000	b8:c1:11:dc:9d:d4	-69	-69	-69	-61	-61
2019-10-31T15:57:00.000000	38:f9:d3:a5:de:99	-75	-75	-75	0	0
2019-10-31T15:57:00.000000	f8:e9:4e:7d:1b:92	0	0	0	-67	-67
2019-10-31T15:57:00.000000	d0:03:4b:b3:96:09	0	0	0	-75	-75
2019-10-31T15:57:00.000000	6a:bc:9a:dd:12:a8	-67	-67	-67	0	0
2019-10-31T15:57:00.000000	d0:04:01:d8:8c:2b	-65	-65	-65	0	0
2019-10-31T15:57:00.000000	98:5f:d3:d8:7d:94	-75	-75	-75	-75	-75
2019-10-31T15:57:00.000000	48:45:20:d3:e6:4a	0	0	0	-63	-63
2019-10-31T15:57:00.000000	f8:e9:4e:00:af:f0	-65	-65	-65	-69	-69
2019-10-31T15:57:00.000000	e4:ce:8f:5e:95:08	-41	-41	-41	-79	-79
2019-10-31T15:57:00.000000	a4:5e:60:dd:03:0b	-65	-65	-65	-71	-71
2019-10-31T15:57:00.000000	dc:08:0f:40:59:ce	-83	-83	-83	-49	-49
2019-10-31T15:57:00.000000	94:bf:2d:0c:14:03	-71	-71	-71	-67	-67
2019-10-31T15:57:00.000000	78:fd:94:2d:28:8f	-79	-79	-79	-49	-49
2019-10-31T15:57:00.000000	54:26:96:da:63:b7	-77	-77	-77	0	0
2019-10-31T15:57:00.000000	2e:3b:4d:83:15:cb	-67	-67	-67	-71	-71
2019-10-31T15:57:00.000000	7c:04:d0:4f:13:f4	0	0	0	-73	-73
2019-10-31T15:57:00.000000	40:bc:60:87:32:9c	-65	-65	-65	0	0
2019-10-31T15:57:00.000000	7c:d9:5c:a5:8d:70	0	0	0	-73	-73
2019-10-31T15:57:00.000000	ce:b6:6a:a2:75:9f	0	0	0	-73	-73
2019-10-31T15:57:00.000000	5e:5f:85:37:ac:f3	0	0	0	-63	-63
2019-10-31T15:57:00.000000	f8:38:80:70:b2:58	-61	-61	-61	0	0
2019-10-31T15:57:00.000000	ea:60:02:43:7d:dd	-63	-63	-63	0	0
2019-10-31T15:57:00.000000	38:f9:d3:b2:cb:ed	0	0	0	-69	-69
2019-10-31T15:57:00.000000	98:2c:bc:23:e4:2a	-53	-53	-53	0	0
2019-10-31T15:57:00.000000	88:e9:fe:63:dd:54	0	0	0	-65	-65
2019-10-31T15:57:00.000000	22:76:ec:5e:6b:bf	0	0	0	-61	-61
2019-10-31T15:57:00.000000	36:74:f3:26:ef:82	-65	-65	-65	0	0
2019-10-31T15:57:00.000000	fe:30:b8:f2:5f:0b	0	0	0	-67	-67
2019-10-31T15:57:00.000000	a4:d9:31:f3:1f:94	-67	-67	-67	-75	-75
2019-10-31T15:57:00.000000	3c:15:c2:bc:a3:4a	0	0	0	-69	-69
2019-10-31T15:57:00.000000	a6:ca:05:b2:2a:7d	0	0	0	-65	-65
2019-10-31T15:57:00.000000	f4:0f:24:13:d3:39	-47	-47	-47	0	0
2019-10-31T15:57:00.000000	b0:70:2d:3d:1b:1e	-69	-69	-69	0	0
2019-10-31T15:57:00.000000	f4:0f:24:34:30:8c	0	0	0	-61	-61
2019-10-31T15:57:00.000000	8c:45:00:74:9f:99	-71	-71	-71	0	0
2019-10-31T15:57:00.000000	18:65:90:da:df:31	-53	-53	-53	-75	-75
2019-10-31T15:57:00.000000	02:fe:1d:8c:60:c9	-71	-71	-71	-67	-67
2019-10-31T15:57:00.000000	40:9c:28:d4:c7:a8	0	0	0	-77	-77
2019-10-31T15:57:00.000000	98:01:a7:ab:36:5d	-73	-73	-73	0	0
2019-10-31T15:57:00.000000	74:c6:3b:0a:35:bf	-79	-79	-79	0	0
2019-10-31T15:57:00.000000	f2:69:98:01:47:08	-81	-81	-81	0	0
2019-10-31T15:57:00.000000	e0:c7:67:87:94:53	-69	-69	-69	-69	-69
2019-10-31T15:57:00.000000	8e:25:0f:dc:34:42	-79	-79	-79	0	0
2019-10-31T15:57:00.000000	88:e9:fe:64:3e:b7	-73	-73	-73	0	0
2019-10-31T15:57:00.000000	9e:f4:66:7d:b1:2c	-61	-61	-61	-75	-75
2019-10-31T15:57:00.000000	a2:8d:24:61:dc:92	0	0	0	-65	-65
2019-10-31T15:57:00.000000	de:5c:cc:9d:ec:50	-73	-73	-73	-57	-57
2019-10-31T15:57:00.000000	d4:3b:04:14:6f:77	-71	-71	-71	-63	-63
2019-10-31T15:57:00.000000	dc:a9:04:db:b8:50	0	0	0	-71	-71
2019-10-31T15:57:00.000000	8c:85:90:ac:0c:76	-65	-65	-65	0	0
2019-10-31T15:57:00.000000	14:d0:0d:1e:69:fd	0	0	0	-39	-39
2019-10-31T15:57:00.000000	1a:6d:ad:98:74:5a	0	0	0	-47	-47
2019-10-31T15:57:00.000000	c8:3c:85:71:87:3f	-75	-75	-75	-69	-69
2019-10-31T15:57:00.000000	48:c7:96:11:51:67	-47	-47	-47	-61	-61
2019-10-31T15:57:00.000000	8a:24:9d:60:f8:e8	0	0	0	-53	-53
2019-10-31T15:57:00.000000	e0:33:8e:b4:00:d0	0	0	0	-81	-81
2019-10-31T15:57:00.000000	d0:04:01:74:83:59	-65	-65	-65	0	0
2019-10-31T15:57:00.000000	02:d2:e0:ae:82:de	-71	-71	-71	-73	-73
2019-10-31T15:57:00.000000	cc:d2:81:59:23:1f	-73	-73	-73	0	0
2019-10-31T15:57:00.000000	b8:b2:f8:dc:be:8b	0	0	0	-69	-69
2019-10-31T15:57:00.000000	b6:01:8e:dc:32:90	-77	-77	-77	-77	-77
2019-10-31T15:57:00.000000	78:7b:8a:84:83:e5	-75	-75	-75	0	0
2019-10-31T15:58:00.000000	b8:27:eb:73:ef:34	0	0	0	-61	-61
2019-10-31T15:58:00.000000	18:65:90:e1:10:85	0	0	0	-57	-57
2019-10-31T15:58:00.000000	6c:e8:5c:e8:83:7a	0	0	0	-81	-81
2019-10-31T15:58:00.000000	4c:ed:fb:b6:0b:4b	-57	-57	-57	0	0
2019-10-31T15:58:00.000000	e0:33:8e:26:88:d5	-71	-71	-71	0	0
2019-10-31T15:58:00.000000	f4:5c:89:89:a2:93	-69	-69	-69	-65	-65
2019-10-31T15:58:00.000000	60:03:08:98:75:6c	0	0	0	-61	-61
2019-10-31T15:58:00.000000	18:f1:d8:8f:93:ad	-45	-45	-45	0	0
2019-10-31T15:58:00.000000	00:b3:62:f0:e3:33	-77	-77	-77	-75	-75
2019-10-31T15:58:00.000000	fc:18:3c:76:16:a9	0	0	0	-71	-71
2019-10-31T15:58:00.000000	42:ae:83:4f:bf:70	-69	-69	-69	0	0
2019-10-31T15:58:00.000000	c4:93:d9:a6:51:32	0	0	0	-75	-75
2019-10-31T15:58:00.000000	02:9f:e0:4e:6d:06	-71	-71	-71	-59	-59
2019-10-31T15:58:00.000000	4a:4c:ae:00:ff:a3	-79	-79	-79	-75	-75
2019-10-31T15:58:00.000000	98:01:a7:8b:77:3b	-67	-67	-67	-75	-75
2019-10-31T15:58:00.000000	48:bf:6b:f1:28:f6	-67	-67	-67	-65	-65
2019-10-31T15:58:00.000000	14:d0:0d:a9:cf:df	-81	-81	-81	0	0
2019-10-31T15:58:00.000000	8e:65:28:12:07:cc	-73	-73	-73	0	0
2019-10-31T15:58:00.000000	88:19:08:a4:0d:f4	0	0	0	-77	-77
2019-10-31T15:58:00.000000	40:9c:28:7f:3e:0b	0	0	0	-73	-73
2019-10-31T15:58:00.000000	8c:85:90:e7:58:d4	-65	-65	-65	-77	-77
2019-10-31T15:58:00.000000	08:e6:89:2c:a1:0c	0	0	0	-45	-45
2019-10-31T15:58:00.000000	10:cd:b6:03:d2:51	-69	-69	-69	0	0
2019-10-31T15:58:00.000000	f4:af:e7:66:96:f3	-71	-71	-71	-79	-79
2019-10-31T15:58:00.000000	ec:2c:e2:1f:7c:9c	-67	-67	-67	0	0
2019-10-31T15:58:00.000000	60:30:d4:68:61:8e	-65	-65	-65	-59	-59
2019-10-31T15:58:00.000000	96:10:4b:e6:ec:e6	0	0	0	-69	-69
2019-10-31T15:58:00.000000	fa:e1:ec:e3:db:e2	-73	-73	-73	-69	-69
2019-10-31T15:58:00.000000	3c:2e:f9:1e:e1:8a	-71	-71	-71	0	0
2019-10-31T15:58:00.000000	ba:6c:f9:22:6a:c3	-55	-55	-55	0	0
2019-10-31T15:58:00.000000	52:8c:81:dc:bf:45	0	0	0	-65	-65
2019-10-31T15:58:00.000000	c2:50:59:20:eb:2a	-77	-77	-77	0	0
2019-10-31T15:58:00.000000	54:2b:8d:63:2e:ca	-67	-67	-67	-67	-67
2019-10-31T15:58:00.000000	aa:0a:b4:0b:ab:4e	-75	-75	-75	-61	-61
2019-10-31T15:58:00.000000	62:9a:d1:16:b9:f6	-59	-59	-59	-73	-73
2019-10-31T15:58:00.000000	74:9e:af:82:25:07	-79	-79	-79	0	0
2019-10-31T15:58:00.000000	ac:88:fd:67:dd:23	-57	-57	-57	-75	-75
2019-10-31T15:58:00.000000	40:4e:36:d3:06:8f	-53	-53	-53	0	0
2019-10-31T15:58:00.000000	d6:33:7b:8c:84:08	0	0	0	-69	-69
2019-10-31T15:58:00.000000	da:8d:e9:74:9d:25	-77	-77	-77	-55	-55
2019-10-31T15:58:00.000000	da:a1:19:f9:08:98	-75	-75	-75	-61	-61
2019-10-31T15:58:00.000000	54:33:cb:8c:d0:03	0	0	0	-71	-71
2019-10-31T15:58:00.000000	98:01:a7:a8:ec:03	-77	-77	-77	0	0
2019-10-31T15:58:00.000000	66:18:43:d4:e6:b4	-45	-45	-45	-57	-57
2019-10-31T15:58:00.000000	00:5b:94:38:4a:74	-81	-81	-81	-73	-73
2019-10-31T15:58:00.000000	16:23:5b:ff:ec:c2	0	0	0	-65	-65
2019-10-31T15:58:00.000000	dc:08:0f:04:02:a0	0	0	0	-67	-67
2019-10-31T15:58:00.000000	f0:c3:71:55:5d:25	-61	-61	-61	0	0
2019-10-31T15:58:00.000000	68:fe:f7:ec:b3:34	-77	-77	-77	-81	-81
2019-10-31T15:58:00.000000	2c:20:0b:49:c8:fa	-73	-73	-73	-45	-45
2019-10-31T15:58:00.000000	d0:04:01:d9:c4:08	-67	-67	-67	0	0
2019-10-31T15:58:00.000000	f8:59:71:c2:37:51	-59	-59	-59	0	0
2019-10-31T15:58:00.000000	c2:be:24:6e:0b:dd	-61	-61	-61	0	0
2019-10-31T15:58:00.000000	8c:85:90:9a:31:ef	-81	-81	-81	0	0
2019-10-31T15:58:00.000000	be:1d:4a:aa:ef:af	-55	-55	-55	0	0
2019-10-31T15:58:00.000000	88:e9:fe:61:01:ae	-65	-65	-65	0	0
2019-10-31T15:58:00.000000	c4:d9:87:10:9a:32	-41	-41	-41	0	0
2019-10-31T15:58:00.000000	a2:0a:2e:7a:e2:9a	0	0	0	-67	-67
2019-10-31T15:58:00.000000	f8:38:80:5d:2a:8f	-71	-71	-71	0	0
2019-10-31T15:58:00.000000	c6:65:de:00:d5:76	-67	-67	-67	0	0
2019-10-31T15:58:00.000000	38:f9:d3:d4:43:fe	-69	-69	-69	0	0
2019-10-31T15:58:00.000000	9c:b6:d0:be:e6:db	0	0	0	-75	-75
2019-10-31T15:58:00.000000	18:3d:a2:28:b4:40	-73	-73	-73	-51	-51
2019-10-31T15:58:00.000000	5a:37:41:fc:c9:6b	-61	-61	-61	-57	-57
2019-10-31T15:58:00.000000	38:f9:d3:c7:1c:80	-69	-69	-69	-67	-67
2019-10-31T15:58:00.000000	48:e2:44:f5:85:61	-45	-45	-45	-75	-75
2019-10-31T15:58:00.000000	38:f9:d3:d8:ab:3b	-51	-51	-51	0	0
2019-10-31T15:58:00.000000	8c:83:e1:c9:65:1a	-61	-61	-61	-49	-49
2019-10-31T15:58:00.000000	04:ea:56:fe:6c:ee	-75	-75	-75	-73	-73
2019-10-31T15:58:00.000000	56:9f:9b:29:5b:a6	-61	-61	-61	0	0
