2019-09-12T11:10:02.847530	48:a1:95:74:7f:f0	-65
2019-09-12T11:10:02.861704	48:a1:95:74:7f:f0	-65
2019-09-12T11:10:14.951629	08:11:96:cf:1d:a8	-53
2019-09-12T11:10:14.963859	08:11:96:cf:1d:a8	-53
2019-09-12T11:10:14.972311	08:11:96:cf:1d:a8	-53
2019-09-12T11:10:15.830015	a2:22:e3:29:5f:c1	-63
2019-09-12T11:10:15.841821	a2:22:e3:29:5f:c1	-63
2019-09-12T11:10:18.312407	9c:30:5b:c1:38:9f	-77
2019-09-12T11:10:19.296738	9c:30:5b:c1:38:9f	-77
2019-09-12T11:10:19.346099	9c:30:5b:c1:38:9f	-77
2019-09-12T11:10:19.960650	92:58:1f:5e:cc:fb	-77
2019-09-12T11:10:30.460245	80:00:0b:0e:56:5a	-57
2019-09-12T11:10:30.472805	80:00:0b:0e:56:5a	-57
2019-09-12T11:10:30.526137	80:00:0b:0e:56:5a	-51
2019-09-12T11:10:30.539475	80:00:0b:0e:56:5a	-51
2019-09-12T11:10:30.548060	80:00:0b:0e:56:5a	-51
2019-09-12T11:10:31.983139	00:23:a7:43:37:dd	-77
2019-09-12T11:10:32.035974	ea:89:46:82:d1:83	-45
2019-09-12T11:10:32.049343	ea:89:46:82:d1:83	-45
2019-09-12T11:10:34.885684	c4:d9:87:10:9a:32	-39
2019-09-12T11:10:36.391848	c4:d9:87:10:9a:32	-41
2019-09-12T11:10:36.404341	c4:d9:87:10:9a:32	-41
2019-09-12T11:10:36.415043	c4:d9:87:10:9a:32	-47
2019-09-12T11:10:36.649879	24:77:03:f8:1a:24	-61
2019-09-12T11:10:36.661070	24:77:03:f8:1a:24	-59
2019-09-12T11:10:36.669964	24:77:03:f8:1a:24	-59
2019-09-12T11:10:44.767451	9c:b6:d0:df:e4:6f	-73
2019-09-12T11:10:45.604030	24:77:03:f8:1a:a8	-47
2019-09-12T11:10:45.618631	24:77:03:f8:1a:a8	-47
2019-09-12T11:10:45.627295	24:77:03:f8:1a:a8	-47
2019-09-12T11:10:45.635900	24:77:03:f8:1a:a8	-47
2019-09-12T11:10:50.146060	d6:17:07:6a:b1:79	-75
2019-09-12T11:10:51.708464	04:ea:56:fe:6c:ee	-77
2019-09-12T11:10:51.720485	04:ea:56:fe:6c:ee	-77
2019-09-12T11:10:52.871560	86:ba:db:86:aa:78	-63
2019-09-12T11:11:14.818109	08:11:96:cf:1d:a8	-55
2019-09-12T11:11:16.429752	08:11:96:cf:1d:a8	-55
2019-09-12T11:11:16.446382	08:11:96:cf:1d:a8	-53
2019-09-12T11:11:16.455260	08:11:96:cf:1d:a8	-55
2019-09-12T11:11:16.463844	08:11:96:cf:1d:a8	-55
2019-09-12T11:11:16.479004	b8:27:eb:00:ac:f1	-63
2019-09-12T11:11:16.489131	b8:27:eb:00:ac:f1	-63
2019-09-12T11:11:16.499156	b8:27:eb:00:ac:f1	-65
2019-09-12T11:11:19.667972	a2:22:e3:29:5f:c1	-63
2019-09-12T11:11:30.462671	80:00:0b:0e:56:5a	-61
2019-09-12T11:11:30.526525	80:00:0b:0e:56:5a	-53
2019-09-12T11:11:30.539640	80:00:0b:0e:56:5a	-53
2019-09-12T11:11:30.548248	80:00:0b:0e:56:5a	-51
2019-09-12T11:11:34.895331	c4:d9:87:10:9a:32	-39
2019-09-12T11:11:34.907545	c4:d9:87:10:9a:32	-41
2019-09-12T11:11:34.916118	c4:d9:87:10:9a:32	-39
2019-09-12T11:11:36.573812	ea:89:46:82:d1:83	-47
2019-09-12T11:11:36.586616	ea:89:46:82:d1:83	-45
2019-09-12T11:11:36.646918	24:77:03:f8:1a:24	-57
2019-09-12T11:11:36.657180	24:77:03:f8:1a:24	-57
2019-09-12T11:11:36.665679	24:77:03:f8:1a:24	-57
2019-09-12T11:11:39.442347	30:d9:d9:63:d0:94	-81
2019-09-12T11:11:39.455076	30:d9:d9:63:d0:94	-77
2019-09-12T11:11:39.464604	c6:0e:f1:1b:c8:44	-83
2019-09-12T11:11:39.478154	c6:0e:f1:1b:c8:44	-81
2019-09-12T11:11:39.487654	c6:0e:f1:1b:c8:44	-79
2019-09-12T11:11:39.497232	c6:0e:f1:1b:c8:44	-81
2019-09-12T11:11:39.506706	c6:0e:f1:1b:c8:44	-81
2019-09-12T11:11:45.538557	24:77:03:f8:1a:a8	-65
2019-09-12T11:11:45.551069	24:77:03:f8:1a:a8	-65
2019-09-12T11:11:45.602993	24:77:03:f8:1a:a8	-61
2019-09-12T11:11:45.612557	24:77:03:f8:1a:a8	-63
2019-09-12T11:11:45.622576	24:77:03:f8:1a:a8	-63
2019-09-12T11:11:45.631208	24:77:03:f8:1a:a8	-63
2019-09-12T11:11:51.923994	04:ea:56:fe:6c:ee	-75
2019-09-12T11:11:51.936903	04:ea:56:fe:6c:ee	-75
2019-09-12T11:11:53.155133	d6:17:07:6a:b1:79	-73
2019-09-12T11:11:53.251626	d6:17:07:6a:b1:79	-75
2019-09-12T11:11:55.881247	86:ba:db:86:aa:78	-65
